Date,Council,NumberVaccinated,DailyPositive,DailyDeaths,Pop
2021-04-07,Argyll & Bute,961,2,0,85430
2021-04-07,City of Edinburgh,3210,18,0,527620
2021-04-07,Renfrewshire,821,12,0,179390
2021-04-07,West Dunbartonshire,905,4,0,88340
2021-04-07,West Lothian,1220,16,0,183820
2021-04-07,Angus,571,0,0,115820
2021-04-07,Dundee City,1020,8,0,148820
2021-04-07,East Dunbartonshire,930,8,0,108750
2021-04-07,Fife,1518,22,1,374130
2021-04-07,Perth & Kinross,858,6,0,151910
2021-04-07,Glasgow City,4367,56,0,635640
2021-04-07,North Lanarkshire,1465,38,0,341140
2021-04-08,Clackmannanshire,307,4,0,51290
2021-04-08,Dumfries & Galloway,1595,0,0,148290
2021-04-08,East Ayrshire,421,7,0,121600
2021-04-08,East Lothian,1148,1,0,107900
2021-04-08,East Renfrewshire,1496,3,0,96060
2021-04-08,Na h-Eileanan Siar,99,0,0,26500
2021-04-08,Falkirk,1042,16,0,160560
2021-04-08,Highland,3424,1,0,235430
2021-04-08,Inverclyde,371,0,0,77060
2021-04-08,Midlothian,862,0,0,93150
2021-04-08,Moray,463,8,0,95710
2021-04-08,North Ayrshire,769,3,0,134250
2021-04-08,Orkney Islands,148,0,0,22400
2021-04-08,Scottish Borders,1574,1,0,115240
2021-04-08,Shetland Islands,406,0,0,22870
2021-04-08,South Ayrshire,647,2,0,112140
2021-04-08,South Lanarkshire,2213,25,0,320820
2021-04-08,Stirling,1005,10,0,94080
2021-04-08,Aberdeen City,1768,19,0,229060
2021-04-08,Aberdeenshire,3058,7,0,260780
2021-04-08,Argyll & Bute,673,0,0,85430
2021-04-08,City of Edinburgh,2978,14,0,527620
2021-04-08,Renfrewshire,1573,13,0,179390
2021-04-08,West Dunbartonshire,615,5,0,88340
2021-04-08,West Lothian,1193,12,0,183820
2021-04-08,Angus,816,2,0,115820
2021-04-08,Dundee City,748,11,0,148820
2021-04-08,East Dunbartonshire,1570,4,0,108750
2021-04-08,Fife,1325,27,1,374130
2021-04-08,Perth & Kinross,786,2,0,151910
2021-04-08,Glasgow City,5277,56,1,635640
2021-04-08,North Lanarkshire,1699,28,0,341140
2021-04-09,Clackmannanshire,337,1,0,51290
2021-04-09,Dumfries & Galloway,1564,1,0,148290
2021-04-09,East Ayrshire,1509,7,0,121600
2021-04-09,East Lothian,872,2,0,107900
2021-04-09,East Renfrewshire,543,5,0,96060
2021-04-09,Na h-Eileanan Siar,673,0,0,26500
2021-04-09,Falkirk,906,16,0,160560
2021-04-09,Highland,2609,8,0,235430
2021-04-09,Inverclyde,626,2,0,77060
2021-04-09,Midlothian,489,3,0,93150
2021-04-09,Moray,798,7,0,95710
2021-04-09,North Ayrshire,1731,4,0,134250
2021-04-09,Orkney Islands,178,0,0,22400
2021-04-09,Scottish Borders,1439,0,0,115240
2021-04-09,Shetland Islands,377,0,0,22870
2021-04-09,South Ayrshire,1409,5,0,112140
2021-04-09,South Lanarkshire,1984,24,0,320820
2021-04-09,Stirling,608,6,0,94080
2021-04-09,Aberdeen City,1611,11,0,229060
2021-04-09,Aberdeenshire,2309,9,0,260780
2021-04-09,Argyll & Bute,991,0,0,85430
2021-04-09,City of Edinburgh,2717,11,0,527620
2021-04-09,Renfrewshire,1486,14,0,179390
2021-04-09,West Dunbartonshire,121,6,0,88340
2021-04-09,West Lothian,1040,12,0,183820
2021-04-09,Angus,1252,1,0,115820
2021-04-09,Dundee City,662,7,0,148820
2021-04-09,East Dunbartonshire,1722,3,0,108750
2021-04-09,Fife,1665,25,0,374130
2021-04-09,Perth & Kinross,837,3,0,151910
2021-04-09,Glasgow City,4126,40,1,635640
2021-04-09,North Lanarkshire,1363,33,1,341140
2021-04-10,Clackmannanshire,362,2,0,51290
2021-04-10,Dumfries & Galloway,3044,1,0,148290
2021-04-10,East Ayrshire,994,7,0,121600
2021-04-10,East Lothian,2118,1,0,107900
2021-04-10,East Renfrewshire,1508,5,0,96060
2021-04-10,Na h-Eileanan Siar,468,0,0,26500
2021-04-10,Falkirk,890,7,0,160560
2021-04-10,Highland,3919,6,0,235430
2021-04-10,Inverclyde,844,5,0,77060
2021-04-10,Midlothian,220,0,0,93150
2021-04-10,Moray,770,4,0,95710
2021-04-10,North Ayrshire,1403,7,0,134250
2021-04-10,Orkney Islands,34,0,0,22400
2021-04-10,Scottish Borders,2494,0,0,115240
2021-04-10,Shetland Islands,253,3,0,22870
2021-04-10,South Ayrshire,677,1,0,112140
2021-04-10,South Lanarkshire,2307,12,0,320820
2021-04-10,Stirling,263,3,0,94080
2021-04-10,Aberdeen City,1399,8,0,229060
2021-04-10,Aberdeenshire,950,1,0,260780
2021-04-10,Argyll & Bute,3085,1,0,85430
2021-04-10,City of Edinburgh,3602,7,0,527620
2021-04-10,Renfrewshire,3085,17,0,179390
2021-04-10,West Dunbartonshire,199,2,0,88340
2021-04-10,West Lothian,1202,14,0,183820
2021-04-10,Angus,923,2,0,115820
2021-04-10,Dundee City,454,9,0,148820
2021-04-10,East Dunbartonshire,1512,0,1,108750
2021-04-10,Fife,933,21,0,374130
2021-04-10,Perth & Kinross,1069,4,0,151910
2021-04-10,Glasgow City,4411,50,1,635640
2021-04-10,North Lanarkshire,1535,27,1,341140
2021-04-11,Clackmannanshire,289,7,0,51290
2021-04-11,Dumfries & Galloway,440,1,0,148290
2021-04-11,East Ayrshire,133,2,0,121600
2021-04-11,East Lothian,131,0,0,107900
2021-04-11,East Renfrewshire,491,7,0,96060
2021-04-11,Na h-Eileanan Siar,3,0,0,26500
2021-04-11,Falkirk,886,2,0,160560
2021-04-11,Highland,86,5,0,235430
2021-04-11,Inverclyde,1121,0,0,77060
2021-04-11,Midlothian,116,2,0,93150
2021-04-11,Moray,471,3,0,95710
2021-04-11,North Ayrshire,720,1,0,134250
2021-04-11,Orkney Islands,9,0,0,22400
2021-04-11,Scottish Borders,1042,0,0,115240
2021-04-11,Shetland Islands,256,0,0,22870
2021-04-11,South Ayrshire,92,0,0,112140
2021-04-11,South Lanarkshire,1413,13,0,320820
2021-04-11,Stirling,285,2,0,94080
2021-04-11,Aberdeen City,231,6,0,229060
2021-04-11,Aberdeenshire,14,2,0,260780
2021-04-11,Argyll & Bute,19,1,0,85430
2021-04-11,City of Edinburgh,1296,11,0,527620
2021-04-11,Renfrewshire,1310,13,0,179390
2021-04-11,West Dunbartonshire,682,1,0,88340
2021-04-11,West Lothian,1230,12,0,183820
2021-04-11,Angus,61,2,0,115820
2021-04-11,Dundee City,99,7,0,148820
2021-04-11,East Dunbartonshire,814,3,0,108750
2021-04-11,Fife,649,23,0,374130
2021-04-11,Perth & Kinross,318,2,0,151910
2021-04-11,Glasgow City,2847,56,1,635640
2021-04-11,North Lanarkshire,1379,25,1,341140
2021-04-12,Clackmannanshire,348,3,0,51290
2021-04-12,Dumfries & Galloway,1324,1,0,148290
2021-04-12,East Ayrshire,954,1,0,121600
2021-04-12,East Lothian,894,3,0,107900
2021-04-12,East Renfrewshire,1389,8,0,96060
2021-04-12,Na h-Eileanan Siar,37,0,0,26500
2021-04-12,Falkirk,1223,4,0,160560
2021-04-12,Highland,1619,7,0,235430
2021-04-12,Inverclyde,633,1,0,77060
2021-04-12,Midlothian,819,0,0,93150
2021-04-12,Moray,664,9,0,95710
2021-04-12,North Ayrshire,776,5,0,134250
2021-04-12,Orkney Islands,174,0,0,22400
2021-04-12,Scottish Borders,2080,1,0,115240
2021-04-12,Shetland Islands,385,0,0,22870
2021-04-12,South Ayrshire,389,1,0,112140
2021-04-12,South Lanarkshire,1141,24,0,320820
2021-04-12,Stirling,209,5,0,94080
2021-04-12,Aberdeen City,1801,5,0,229060
2021-04-12,Aberdeenshire,3856,5,0,260780
2021-04-12,Argyll & Bute,325,1,0,85430
2021-04-12,City of Edinburgh,2441,15,0,527620
2021-04-12,Renfrewshire,1159,18,0,179390
2021-04-12,West Dunbartonshire,288,3,0,88340
2021-04-12,West Lothian,971,10,0,183820
2021-04-12,Angus,577,1,0,115820
2021-04-12,Dundee City,793,8,0,148820
2021-04-12,East Dunbartonshire,779,1,0,108750
2021-04-12,Fife,1799,32,0,374130
2021-04-12,Perth & Kinross,453,5,0,151910
2021-04-12,Glasgow City,3664,54,0,635640
2021-04-12,North Lanarkshire,1660,24,0,341140
2021-04-13,Clackmannanshire,340,7,0,51290
2021-04-13,Dumfries & Galloway,1047,0,0,148290
2021-04-13,East Ayrshire,910,3,0,121600
2021-04-13,East Lothian,829,1,0,107900
2021-04-13,East Renfrewshire,321,8,0,96060
2021-04-13,Na h-Eileanan Siar,61,0,0,26500
2021-04-13,Falkirk,1369,13,0,160560
2021-04-13,Highland,2635,9,0,235430
2021-04-13,Inverclyde,660,3,0,77060
2021-04-13,Midlothian,538,3,0,93150
2021-04-13,Moray,732,3,0,95710
2021-04-13,North Ayrshire,1159,2,0,134250
2021-04-13,Orkney Islands,141,0,0,22400
2021-04-13,Scottish Borders,2254,1,0,115240
2021-04-13,Shetland Islands,396,0,0,22870
2021-04-13,South Ayrshire,512,0,0,112140
2021-04-13,South Lanarkshire,1033,25,0,320820
2021-04-13,Stirling,341,3,0,94080
2021-04-13,Aberdeen City,2321,9,0,229060
2021-04-13,Aberdeenshire,3872,4,0,260780
2021-04-13,Argyll & Bute,720,0,0,85430
2021-04-13,City of Edinburgh,3360,10,0,527620
2021-04-13,Renfrewshire,1903,16,0,179390
2021-04-13,West Dunbartonshire,387,2,0,88340
2021-04-13,West Lothian,1204,13,0,183820
2021-04-13,Angus,633,1,0,115820
2021-04-13,Dundee City,759,12,0,148820
2021-04-13,East Dunbartonshire,227,3,0,108750
2021-04-13,Fife,1692,18,0,374130
2021-04-13,Perth & Kinross,977,3,0,151910
2021-04-13,Glasgow City,4076,65,0,635640
2021-04-13,North Lanarkshire,1764,24,0,341140
2021-04-14,Clackmannanshire,394,1,0,51290
2021-04-14,Dumfries & Galloway,2479,0,0,148290
2021-04-14,East Ayrshire,726,4,0,121600
2021-04-14,East Lothian,1029,0,0,107900
2021-04-14,East Renfrewshire,413,3,0,96060
2021-04-14,Na h-Eileanan Siar,40,0,0,26500
2021-04-14,Falkirk,1369,10,0,160560
2021-04-14,Highland,3074,9,0,235430
2021-04-14,Inverclyde,569,4,0,77060
2021-04-14,Midlothian,714,0,0,93150
2021-04-14,Moray,887,2,0,95710
2021-04-14,North Ayrshire,708,9,0,134250
2021-04-14,Orkney Islands,134,0,0,22400
2021-04-14,Scottish Borders,2504,0,0,115240
2021-04-14,Shetland Islands,378,0,0,22870
2021-04-14,South Ayrshire,1102,0,0,112140
2021-04-14,South Lanarkshire,1050,18,1,320820
2021-04-14,Stirling,644,1,0,94080
2021-04-14,Aberdeen City,1990,12,0,229060
2021-04-14,Aberdeenshire,3752,8,0,260780
2021-04-14,Argyll & Bute,900,0,0,85430
2021-04-14,City of Edinburgh,3448,11,0,527620
2021-04-14,Renfrewshire,1661,10,0,179390
2021-04-14,West Dunbartonshire,402,1,0,88340
2021-04-14,West Lothian,1195,6,0,183820
2021-04-14,Angus,995,2,0,115820
2021-04-14,Dundee City,1294,6,0,148820
2021-04-14,East Dunbartonshire,1269,1,0,108750
2021-04-14,Fife,2434,10,0,374130
2021-04-14,Perth & Kinross,1198,4,0,151910
2021-04-14,Glasgow City,4976,56,2,635640
2021-04-14,North Lanarkshire,1577,23,0,341140
2021-04-15,Clackmannanshire,233,5,0,51290
2021-04-15,Dumfries & Galloway,1336,0,0,148290
2021-04-15,East Ayrshire,912,12,0,121600
2021-04-15,East Lothian,815,0,0,107900
2021-04-15,East Renfrewshire,772,4,0,96060
2021-04-15,Na h-Eileanan Siar,204,0,0,26500
2021-04-15,Falkirk,1208,5,0,160560
2021-04-15,Highland,2122,5,0,235430
2021-04-15,Inverclyde,776,1,0,77060
2021-04-15,Midlothian,721,0,0,93150
2021-04-15,Moray,177,4,0,95710
2021-04-15,North Ayrshire,677,4,0,134250
2021-04-15,Orkney Islands,147,0,0,22400
2021-04-15,Scottish Borders,2130,0,0,115240
2021-04-15,Shetland Islands,344,0,0,22870
2021-04-15,South Ayrshire,569,0,0,112140
2021-04-15,South Lanarkshire,1085,26,0,320820
2021-04-15,Stirling,442,0,0,94080
2021-04-15,Aberdeen City,2117,9,0,229060
2021-04-15,Aberdeenshire,1661,10,0,260780
2021-04-15,Argyll & Bute,795,0,0,85430
2021-04-15,City of Edinburgh,3039,11,1,527620
2021-04-15,Renfrewshire,842,5,0,179390
2021-04-15,West Dunbartonshire,164,2,0,88340
2021-04-15,West Lothian,1116,8,0,183820
2021-04-15,Angus,1412,0,0,115820
2021-04-15,Dundee City,1169,4,0,148820
2021-04-15,East Dunbartonshire,451,5,0,108750
2021-04-15,Fife,1824,10,0,374130
2021-04-15,Perth & Kinross,1031,6,0,151910
2021-04-15,Glasgow City,4750,46,0,635640
2021-04-15,North Lanarkshire,2603,15,1,341140
2021-04-16,Clackmannanshire,77,6,0,51290
2021-04-16,Dumfries & Galloway,1571,1,0,148290
2021-04-16,East Ayrshire,449,5,0,121600
2021-04-16,East Lothian,601,0,0,107900
2021-04-16,East Renfrewshire,482,9,0,96060
2021-04-16,Na h-Eileanan Siar,42,0,0,26500
2021-04-16,Falkirk,1148,6,0,160560
2021-04-16,Highland,2141,1,0,235430
2021-04-16,Inverclyde,728,0,0,77060
2021-04-16,Midlothian,579,0,0,93150
2021-04-16,Moray,195,0,0,95710
2021-04-16,North Ayrshire,790,7,0,134250
2021-04-16,Orkney Islands,175,0,0,22400
2021-04-16,Scottish Borders,1225,0,0,115240
2021-04-16,Shetland Islands,345,0,0,22870
2021-04-16,South Ayrshire,593,4,0,112140
2021-04-16,South Lanarkshire,1170,32,0,320820
2021-04-16,Stirling,428,2,0,94080
2021-04-16,Aberdeen City,1590,9,0,229060
2021-04-16,Aberdeenshire,2853,6,0,260780
2021-04-16,Argyll & Bute,1394,1,0,85430
2021-04-16,City of Edinburgh,2725,15,0,527620
2021-04-16,Renfrewshire,529,1,0,179390
2021-04-16,West Dunbartonshire,746,3,0,88340
2021-04-16,West Lothian,1281,11,0,183820
2021-04-16,Angus,1047,5,0,115820
2021-04-16,Dundee City,1227,5,0,148820
2021-04-16,East Dunbartonshire,952,4,0,108750
2021-04-16,Fife,1294,12,0,374130
2021-04-16,Perth & Kinross,1226,5,1,151910
2021-04-16,Glasgow City,3208,41,0,635640
2021-04-16,North Lanarkshire,1959,30,0,341140
2021-04-17,Clackmannanshire,397,3,0,51290
2021-04-17,Dumfries & Galloway,1504,1,0,148290
2021-04-17,East Ayrshire,1319,5,0,121600
2021-04-17,East Lothian,1252,0,0,107900
2021-04-17,East Renfrewshire,1074,3,0,96060
2021-04-17,Na h-Eileanan Siar,509,0,0,26500
2021-04-17,Falkirk,1194,4,0,160560
2021-04-17,Highland,2059,5,0,235430
2021-04-17,Inverclyde,343,0,0,77060
2021-04-17,Midlothian,762,1,0,93150
2021-04-17,Moray,816,2,0,95710
2021-04-17,North Ayrshire,1162,2,0,134250
2021-04-17,Orkney Islands,24,0,0,22400
2021-04-17,Scottish Borders,2256,1,0,115240
2021-04-17,Shetland Islands,1,0,0,22870
2021-04-17,South Ayrshire,278,3,0,112140
2021-04-17,South Lanarkshire,1717,13,0,320820
2021-04-17,Stirling,742,1,0,94080
2021-04-17,Aberdeen City,2002,10,1,229060
2021-04-17,Aberdeenshire,865,5,0,260780
2021-04-17,Argyll & Bute,101,1,0,85430
2021-04-17,City of Edinburgh,3128,27,0,527620
2021-04-17,Renfrewshire,1886,5,0,179390
2021-04-17,West Dunbartonshire,2023,0,0,88340
2021-04-17,West Lothian,912,6,0,183820
2021-04-17,Angus,1711,3,0,115820
2021-04-17,Dundee City,807,3,0,148820
2021-04-17,East Dunbartonshire,911,4,0,108750
2021-04-17,Fife,1638,12,0,374130
2021-04-17,Perth & Kinross,1258,15,0,151910
2021-04-17,Glasgow City,3647,36,0,635640
2021-04-17,North Lanarkshire,1182,31,0,341140
2021-04-18,Clackmannanshire,118,7,0,51290
2021-04-18,Dumfries & Galloway,769,0,0,148290
2021-04-18,East Ayrshire,21,7,0,121600
2021-04-18,East Lothian,70,1,0,107900
2021-04-18,East Renfrewshire,854,3,0,96060
2021-04-18,Na h-Eileanan Siar,207,0,0,26500
2021-04-18,Falkirk,1039,1,0,160560
2021-04-18,Highland,323,0,0,235430
2021-04-18,Inverclyde,0,3,0,77060
2021-04-18,Midlothian,72,0,0,93150
2021-04-18,Moray,971,12,0,95710
2021-04-18,North Ayrshire,16,4,0,134250
2021-04-18,Orkney Islands,7,0,0,22400
2021-04-18,Scottish Borders,978,0,0,115240
2021-04-18,Shetland Islands,0,0,0,22870
2021-04-18,South Ayrshire,607,4,0,112140
2021-04-18,South Lanarkshire,569,12,0,320820
2021-04-18,Stirling,300,0,0,94080
2021-04-18,Aberdeen City,1295,2,0,229060
2021-04-18,Aberdeenshire,480,5,0,260780
2021-04-18,Argyll & Bute,15,0,0,85430
2021-04-18,City of Edinburgh,1318,24,0,527620
2021-04-18,Renfrewshire,382,4,0,179390
2021-04-18,West Dunbartonshire,190,1,0,88340
2021-04-18,West Lothian,888,2,0,183820
2021-04-18,Angus,562,1,0,115820
2021-04-18,Dundee City,376,3,0,148820
2021-04-18,East Dunbartonshire,19,9,0,108750
2021-04-18,Fife,268,7,0,374130
2021-04-18,Perth & Kinross,392,5,0,151910
2021-04-18,Glasgow City,335,25,0,635640
2021-04-18,North Lanarkshire,762,30,0,341140
2021-04-19,Clackmannanshire,79,7,0,51290
2021-04-19,Dumfries & Galloway,536,1,0,148290
2021-04-19,East Ayrshire,2083,14,0,121600
2021-04-19,East Lothian,652,1,0,107900
2021-04-19,East Renfrewshire,495,2,0,96060
2021-04-19,Na h-Eileanan Siar,141,0,0,26500
2021-04-19,Falkirk,1388,4,0,160560
2021-04-19,Highland,834,4,0,235430
2021-04-19,Inverclyde,1105,2,0,77060
2021-04-19,Midlothian,551,0,0,93150
2021-04-19,Moray,710,9,0,95710
2021-04-19,North Ayrshire,1490,8,0,134250
2021-04-19,Orkney Islands,132,0,0,22400
2021-04-19,Scottish Borders,1527,0,0,115240
2021-04-19,Shetland Islands,36,0,0,22870
2021-04-19,South Ayrshire,2025,10,0,112140
2021-04-19,South Lanarkshire,3401,17,0,320820
2021-04-19,Stirling,255,3,0,94080
2021-04-19,Aberdeen City,1120,8,0,229060
2021-04-19,Aberdeenshire,4103,8,0,260780
2021-04-19,Argyll & Bute,264,2,0,85430
2021-04-19,City of Edinburgh,3353,21,0,527620
2021-04-19,Renfrewshire,716,7,0,179390
2021-04-19,West Dunbartonshire,525,5,0,88340
2021-04-19,West Lothian,1736,5,0,183820
2021-04-19,Angus,1101,0,0,115820
2021-04-19,Dundee City,1233,2,0,148820
2021-04-19,East Dunbartonshire,710,7,0,108750
2021-04-19,Fife,5368,17,0,374130
2021-04-19,Perth & Kinross,1501,10,1,151910
2021-04-19,Glasgow City,4083,39,0,635640
2021-04-19,North Lanarkshire,3986,47,0,341140
2021-04-20,Clackmannanshire,74,4,0,51290
2021-04-20,Dumfries & Galloway,1737,2,0,148290
2021-04-20,East Ayrshire,1679,12,0,121600
2021-04-20,East Lothian,782,5,0,107900
2021-04-20,East Renfrewshire,795,2,0,96060
2021-04-20,Na h-Eileanan Siar,210,0,0,26500
2021-04-20,Falkirk,1574,10,0,160560
2021-04-20,Highland,2174,1,0,235430
2021-04-20,Inverclyde,381,3,0,77060
2021-04-20,Midlothian,563,2,0,93150
2021-04-20,Moray,609,10,0,95710
2021-04-20,North Ayrshire,1577,5,0,134250
2021-04-20,Orkney Islands,153,0,0,22400
2021-04-20,Scottish Borders,1377,0,0,115240
2021-04-20,Shetland Islands,1016,0,0,22870
2021-04-20,South Ayrshire,1883,10,0,112140
2021-04-20,South Lanarkshire,3920,7,0,320820
2021-04-20,Stirling,955,3,0,94080
2021-04-20,Aberdeen City,1465,4,0,229060
2021-04-20,Aberdeenshire,3515,3,0,260780
2021-04-20,Argyll & Bute,692,0,0,85430
2021-04-20,City of Edinburgh,3884,30,0,527620
2021-04-20,Renfrewshire,1096,8,0,179390
2021-04-20,West Dunbartonshire,772,7,0,88340
2021-04-20,West Lothian,1615,1,0,183820
2021-04-20,Angus,1583,2,0,115820
2021-04-20,Dundee City,1427,7,1,148820
2021-04-20,East Dunbartonshire,733,5,0,108750
2021-04-20,Fife,4776,19,0,374130
2021-04-20,Perth & Kinross,2007,6,0,151910
2021-04-20,Glasgow City,5013,39,0,635640
2021-04-20,North Lanarkshire,3687,33,0,341140
2021-04-21,Clackmannanshire,294,4,0,51290
2021-04-21,Dumfries & Galloway,1302,3,0,148290
2021-04-21,East Ayrshire,422,9,0,121600
2021-04-21,East Lothian,728,1,0,107900
2021-04-21,East Renfrewshire,1143,6,0,96060
2021-04-21,Na h-Eileanan Siar,9,0,0,26500
2021-04-21,Falkirk,1129,7,0,160560
2021-04-21,Highland,2651,5,0,235430
2021-04-21,Inverclyde,509,2,0,77060
2021-04-21,Midlothian,689,0,0,93150
2021-04-21,Moray,598,5,0,95710
2021-04-21,North Ayrshire,1736,5,0,134250
2021-04-21,Orkney Islands,113,0,0,22400
2021-04-21,Scottish Borders,1705,0,0,115240
2021-04-21,Shetland Islands,823,0,0,22870
2021-04-21,South Ayrshire,2187,12,0,112140
2021-04-21,South Lanarkshire,3839,24,1,320820
2021-04-21,Stirling,735,3,0,94080
2021-04-21,Aberdeen City,593,5,0,229060
2021-04-21,Aberdeenshire,4712,3,0,260780
2021-04-21,Argyll & Bute,1388,0,0,85430
2021-04-21,City of Edinburgh,3554,21,0,527620
2021-04-21,Renfrewshire,1421,4,0,179390
2021-04-21,West Dunbartonshire,525,5,2,88340
2021-04-21,West Lothian,2194,5,0,183820
2021-04-21,Angus,1792,0,0,115820
2021-04-21,Dundee City,1518,6,0,148820
2021-04-21,East Dunbartonshire,771,6,0,108750
2021-04-21,Fife,5136,19,0,374130
2021-04-21,Perth & Kinross,1804,3,0,151910
2021-04-21,Glasgow City,4328,38,0,635640
2021-04-21,North Lanarkshire,3776,34,0,341140
2021-04-22,Clackmannanshire,783,0,0,51290
2021-04-22,Dumfries & Galloway,899,6,0,148290
2021-04-22,East Ayrshire,256,10,0,121600
2021-04-22,East Lothian,783,2,0,107900
2021-04-22,East Renfrewshire,832,3,0,96060
2021-04-22,Na h-Eileanan Siar,543,0,0,26500
2021-04-22,Falkirk,1137,8,0,160560
2021-04-22,Highland,2160,1,0,235430
2021-04-22,Inverclyde,409,1,0,77060
2021-04-22,Midlothian,1090,0,0,93150
2021-04-22,Moray,711,4,0,95710
2021-04-22,North Ayrshire,1501,5,0,134250
2021-04-22,Orkney Islands,263,1,0,22400
2021-04-22,Scottish Borders,1167,0,0,115240
2021-04-22,Shetland Islands,68,0,0,22870
2021-04-22,South Ayrshire,2041,2,0,112140
2021-04-22,South Lanarkshire,4436,11,0,320820
2021-04-22,Stirling,345,1,0,94080
2021-04-22,Aberdeen City,1992,9,0,229060
2021-04-22,Aberdeenshire,2537,1,0,260780
2021-04-22,Argyll & Bute,1204,0,0,85430
2021-04-22,City of Edinburgh,4000,25,0,527620
2021-04-22,Renfrewshire,1455,11,0,179390
2021-04-22,West Dunbartonshire,1011,5,0,88340
2021-04-22,West Lothian,1971,4,0,183820
2021-04-22,Angus,1766,0,0,115820
2021-04-22,Dundee City,1194,12,0,148820
2021-04-22,East Dunbartonshire,724,9,0,108750
2021-04-22,Fife,4347,29,0,374130
2021-04-22,Perth & Kinross,1931,8,0,151910
2021-04-22,Glasgow City,4594,39,0,635640
2021-04-22,North Lanarkshire,3019,23,0,341140
2021-04-23,Clackmannanshire,80,0,0,51290
2021-04-23,Dumfries & Galloway,1115,9,0,148290
2021-04-23,East Ayrshire,1088,5,0,121600
2021-04-23,East Lothian,553,2,0,107900
2021-04-23,East Renfrewshire,450,2,0,96060
2021-04-23,Na h-Eileanan Siar,135,0,0,26500
2021-04-23,Falkirk,1341,4,0,160560
2021-04-23,Highland,1739,3,0,235430
2021-04-23,Inverclyde,1163,1,0,77060
2021-04-23,Midlothian,352,0,0,93150
2021-04-23,Moray,676,2,0,95710
2021-04-23,North Ayrshire,759,1,0,134250
2021-04-23,Orkney Islands,289,0,0,22400
2021-04-23,Scottish Borders,396,0,0,115240
2021-04-23,Shetland Islands,76,0,0,22870
2021-04-23,South Ayrshire,1964,9,0,112140
2021-04-23,South Lanarkshire,4318,9,0,320820
2021-04-23,Stirling,398,0,0,94080
